userid,number_of_courses_x,average_marks,average_login,weekend_login,weekday_login,midnight_login,early_morning_login,late_morning_login,afternoon_login,evening_login,night_login,no_of_viewed_courses,no_of_attendance_taken,no_of_all_files_downloaded,no_of_assignments,no_of_forum_created,number_of_quizzes,no_of_quizzes_completed,no_of_quizzes_attempt,number_of_courses_y,total_marks,num_days_active,total_events,num_unique_courses_accessed,num_forum_posts,num_resource_views
24775,2.0,83.5,28.5,6.0,22.5,2.5,7.0,10.5,6.0,0.0,2.5,108.0,0.0,0.0,0.0,1.5,1.5,1.0,8.0,2.0,167.0,49.0,348.0,3.0,7.0,87.0
24776,3.0,75.33333333333333,7.0,0.3333333333333333,6.666666666666667,1.0,1.6666666666666667,1.6666666666666667,2.6666666666666665,0.0,0.0,30.666666666666668,0.0,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.0,3.0,226.0,17.0,133.0,3.0,2.0,37.0
24777,3.0,64.66666666666667,25.0,3.333333333333333,21.666666666666668,6.333333333333333,3.6666666666666665,8.333333333333334,5.666666666666667,0.0,1.0,121.33333333333331,0.0,7.666666666666667,3.333333333333333,0.0,0.0,0.0,0.0,3.0,194.0,46.0,646.0,4.0,0.0,127.0
24778,2.0,83.35,25.0,9.0,16.0,11.0,7.0,3.0,4.0,0.0,0.0,100.5,0.0,0.0,7.5,2.0,0.0,0.0,0.0,2.0,166.7,34.0,389.0,2.0,11.0,67.0
24779,2.0,86.95,36.5,7.5,29.0,18.0,8.5,2.5,6.5,0.0,1.0,149.5,0.0,3.0,4.0,2.0,0.0,0.0,0.0,2.0,173.9,39.0,581.0,2.0,8.0,109.0
24780,3.0,81.33333333333333,27.33333333333333,4.0,23.33333333333333,1.6666666666666667,9.666666666666666,6.0,6.666666666666667,0.6666666666666666,2.6666666666666665,202.66666666666663,0.0,0.0,9.333333333333334,0.6666666666666666,0.0,0.0,0.0,3.0,244.0,49.0,1031.0,3.0,6.0,77.0
24781,3.0,79.66666666666667,11.666666666666666,2.333333333333333,9.333333333333334,1.6666666666666667,2.6666666666666665,3.0,3.6666666666666665,0.3333333333333333,0.3333333333333333,49.0,0.0,0.0,1.3333333333333333,5.0,0.0,0.0,0.0,3.0,239.0,27.0,324.0,3.0,33.0,38.0
24782,3.0,78.0,32.666666666666664,7.333333333333333,25.33333333333333,10.666666666666666,6.0,8.666666666666666,5.333333333333333,0.0,2.0,120.66666666666669,0.0,0.3333333333333333,0.6666666666666666,0.0,0.0,0.0,0.0,3.0,234.0,49.0,631.0,3.0,0.0,190.0
24783,1.0,10.0,3.0,0.0,3.0,0.0,0.0,2.0,1.0,0.0,0.0,17.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,10.0,2.0,28.0,1.0,0.0,2.0
24788,3.0,83.0,19.666666666666668,3.0,16.666666666666668,6.333333333333333,7.333333333333333,1.3333333333333333,4.666666666666667,0.0,0.0,81.33333333333333,0.0,0.0,7.666666666666667,0.6666666666666666,0.0,0.0,0.0,3.0,249.0,32.0,521.0,3.0,4.0,39.0
24789,2.0,65.0,53.5,10.0,43.5,17.5,22.5,2.5,9.0,2.0,0.0,172.0,0.0,0.0,1.5,0.0,0.0,0.0,0.0,2.0,130.0,57.0,503.0,2.0,0.0,101.0
24790,2.0,83.0,74.5,23.5,51.0,9.5,26.0,6.0,14.5,14.5,4.0,276.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,166.0,71.0,679.0,2.0,0.0,111.0
24791,2.0,0.0,23.5,6.5,17.0,8.5,4.0,2.5,8.0,0.5,0.0,148.0,0.0,0.0,1.5,0.0,0.0,0.0,0.0,2.0,0.0,26.0,420.0,2.0,0.0,98.0
24792,3.0,85.33333333333333,25.666666666666668,3.333333333333333,22.33333333333333,11.666666666666666,6.333333333333333,3.0,4.333333333333333,0.0,0.3333333333333333,93.33333333333331,0.0,0.0,3.0,0.3333333333333333,0.0,0.0,0.0,3.0,256.0,50.0,565.0,3.0,10.0,40.0
24793,3.0,82.66666666666667,25.0,3.333333333333333,21.666666666666668,8.333333333333334,8.0,2.0,5.666666666666667,1.0,0.0,68.33333333333333,0.0,0.0,3.333333333333333,0.3333333333333333,0.0,0.0,0.0,3.0,248.0,42.0,349.0,3.0,8.0,28.0
24794,4.0,80.32499999999999,35.0,3.5,31.5,5.75,14.75,6.5,3.75,3.75,0.5,116.5,0.0,0.0,3.5,0.0,0.0,0.0,0.0,4.0,321.29999999999995,64.0,682.0,4.0,0.0,193.0
24795,2.0,74.5,51.0,4.5,46.5,15.0,16.0,13.0,5.5,1.0,0.5,138.5,0.0,0.0,9.0,0.0,0.0,0.0,0.0,2.0,149.0,49.0,418.0,3.0,0.0,58.0
24796,2.0,78.375,43.5,8.0,35.5,7.5,9.0,12.0,13.5,0.5,1.0,111.0,0.0,0.0,6.5,0.0,0.0,0.0,0.0,2.0,156.75,49.0,445.0,3.0,0.0,72.0
24797,2.0,0.0,12.5,2.0,10.5,2.5,2.0,5.0,2.5,0.5,0.0,50.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,10.0,103.0,2.0,0.0,30.0
24799,5.0,62.75,37.6,8.0,29.6,8.4,11.0,7.2,9.8,1.2,0.0,122.6,0.0,0.0,2.0,1.4,0.0,0.0,0.0,5.0,313.75,84.0,886.0,7.0,17.0,279.0
24801,3.0,0.0,7.333333333333333,1.6666666666666667,5.666666666666667,2.6666666666666665,1.6666666666666667,1.3333333333333333,1.6666666666666667,0.0,0.0,20.666666666666668,0.0,2.6666666666666665,0.0,0.0,0.0,0.0,0.0,3.0,0.0,17.0,218.0,2.0,0.0,7.0
24802,4.0,81.8125,34.25,6.0,28.25,7.5,9.0,7.75,9.0,1.0,0.0,220.0,0.0,0.0,9.0,4.0,0.0,0.0,0.0,4.0,327.25,75.0,1429.0,4.0,39.0,145.0
24803,3.0,80.41666666666667,39.0,7.666666666666667,31.33333333333333,12.666666666666666,11.666666666666666,4.0,8.0,1.6666666666666667,1.0,101.0,0.0,0.0,2.6666666666666665,5.0,0.0,0.0,0.0,3.0,241.25,68.0,711.0,3.0,30.0,126.0
24804,4.0,73.8875,33.0,6.5,26.5,8.25,10.5,5.0,8.25,0.25,0.75,131.25,0.0,0.0,3.5,0.0,0.0,0.0,0.0,4.0,295.55,78.0,955.0,6.0,0.0,262.0
24805,3.0,82.88333333333334,48.66666666666666,8.666666666666666,40.0,6.666666666666667,26.666666666666668,3.333333333333333,4.0,6.666666666666667,1.3333333333333333,58.333333333333336,0.0,0.0,3.0,0.0,0.0,0.0,0.0,3.0,248.65,34.0,305.0,4.0,0.0,105.0
24806,3.0,82.73333333333333,41.0,8.0,33.0,10.333333333333334,12.333333333333334,4.0,12.333333333333334,1.3333333333333333,0.6666666666666666,122.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,3.0,248.2,62.0,451.0,4.0,0.0,123.0
24807,3.0,77.95,38.66666666666666,4.666666666666667,34.0,10.333333333333334,10.333333333333334,9.666666666666666,3.6666666666666665,1.0,3.6666666666666665,127.66666666666669,0.0,3.0,8.333333333333334,0.0,0.0,0.0,0.0,3.0,233.85,64.0,718.0,3.0,0.0,86.0
24808,1.0,81.37,28.0,5.0,23.0,5.0,8.0,3.0,11.0,1.0,0.0,78.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,81.37,21.0,180.0,1.0,0.0,18.0
24809,1.0,0.0,12.0,4.0,8.0,3.0,5.0,0.0,4.0,0.0,0.0,52.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,1.0,0.0,8.0,112.0,1.0,8.0,16.0
24810,5.0,75.7,5.0,2.0,3.0,2.2,0.8,1.6,0.2,0.0,0.2,23.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,378.5,15.0,131.0,5.0,0.0,50.0
24811,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,50.60057043650794,752.6924603174604,6.047991071428571,2.7900545634920637,195.43470982142858
24813,4.0,86.3125,31.0,6.75,24.25,4.0,7.25,13.0,5.75,0.5,0.5,156.0,0.0,0.0,6.25,0.25,3.25,0.75,1.75,4.0,345.25,76.0,1013.0,4.0,2.0,254.0
24815,2.0,74.2,24.0,1.0,23.0,2.5,5.0,12.0,4.0,0.5,0.0,98.5,0.0,0.0,2.5,0.0,0.0,0.0,0.0,2.0,148.4,27.0,350.0,3.0,0.0,145.0
24816,4.0,0.0,13.0,1.25,11.75,1.25,2.75,2.5,6.25,0.25,0.0,67.5,0.0,0.5,0.25,0.0,0.0,0.0,0.0,4.0,0.0,21.0,389.0,4.0,0.0,102.0
24820,2.0,64.0,37.5,2.5,35.0,16.0,5.5,1.5,7.5,0.0,7.0,473.0,0.0,0.0,1.5,0.5,4.0,1.5,43.0,2.0,128.0,59.0,837.0,2.0,6.0,289.0
24826,2.0,0.0,0.5,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,1.0,0.0,0.0
24831,3.0,63.59666666666666,30.33333333333333,8.333333333333334,22.0,8.0,6.666666666666667,5.0,7.666666666666667,1.0,2.0,106.33333333333331,0.0,0.3333333333333333,0.6666666666666666,0.0,4.666666666666667,0.6666666666666666,51.66666666666666,3.0,190.79,49.0,654.0,3.0,1.0,121.0
24832,3.0,78.0,48.333333333333336,17.0,31.33333333333333,8.0,15.333333333333334,4.666666666666667,17.333333333333332,1.6666666666666667,1.3333333333333333,404.0,0.0,0.6666666666666666,5.0,0.6666666666666666,0.0,0.0,0.0,3.0,234.0,81.0,1966.0,3.0,20.0,125.0
24833,2.0,0.0,3.5,0.0,3.5,2.5,1.0,0.0,0.0,0.0,0.0,46.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,5.0,164.0,1.0,0.0,64.0
24837,2.0,63.2,14.5,2.5,12.0,2.0,6.0,4.0,2.5,0.0,0.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,126.4,20.0,153.0,2.0,0.0,83.0
24842,2.0,12.25,106.0,16.0,90.0,48.0,13.5,19.5,24.5,0.5,0.0,242.5,0.0,13.0,2.5,0.0,0.0,0.0,0.0,2.0,24.5,54.0,687.0,2.0,0.0,99.0
24843,4.0,51.075,30.25,6.5,23.75,15.5,3.25,2.0,7.5,2.0,0.0,151.0,0.0,0.0,0.25,0.5,1.25,0.0,0.0,4.0,204.3,53.0,887.0,5.0,3.0,340.0
24844,2.0,77.2,22.0,10.5,11.5,9.5,4.0,3.0,5.5,0.0,0.0,80.0,0.0,0.0,6.0,0.5,0.0,0.0,0.0,2.0,154.4,24.0,332.0,2.0,2.0,57.0
24845,2.0,0.0,8.5,4.0,4.5,1.0,3.0,0.0,4.5,0.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,15.0,131.0,1.0,0.0,2.0
24848,3.0,77.58333333333333,45.333333333333336,14.666666666666666,30.666666666666668,10.333333333333334,11.333333333333334,6.666666666666667,14.666666666666666,0.3333333333333333,2.0,313.6666666666667,0.0,0.6666666666666666,7.0,1.3333333333333333,0.0,0.0,0.0,3.0,232.75,75.0,1562.0,3.0,27.0,69.0
24851,6.0,49.55833333333334,11.666666666666666,2.1666666666666665,9.5,2.6666666666666665,2.833333333333333,0.6666666666666666,2.833333333333333,1.5,1.1666666666666667,535.3333333333334,0.0,0.0,1.5,0.0,17.166666666666668,5.0,41.16666666666666,6.0,297.35,120.0,3786.0,7.0,0.0,1282.0
24852,7.0,59.47571428571428,0.1428571428571428,0.0,0.1428571428571428,0.0,0.1428571428571428,0.0,0.0,0.0,0.0,0.1428571428571428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,416.33,50.60057043650794,752.6924603174604,6.047991071428571,2.7900545634920637,195.43470982142858
24854,2.0,72.5,14.0,0.0,14.0,1.5,4.5,5.5,2.0,0.5,0.0,93.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,145.0,22.0,311.0,3.0,0.0,85.0
24855,2.0,68.0,17.5,4.5,13.0,7.0,4.0,4.0,2.5,0.0,0.0,37.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,2.0,136.0,20.0,125.0,2.0,2.0,31.0
24857,3.0,72.7,42.0,8.666666666666666,33.333333333333336,12.0,10.666666666666666,7.333333333333333,11.0,0.3333333333333333,0.6666666666666666,203.66666666666663,0.0,0.0,1.3333333333333333,0.0,0.0,0.0,0.0,3.0,218.1,57.0,769.0,3.0,3.0,195.0
24858,2.0,50.5,10.0,0.0,10.0,7.0,1.0,0.0,2.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,101.0,11.0,25.0,2.0,0.0,7.0
24859,3.0,79.66666666666667,82.66666666666667,24.0,58.66666666666666,13.666666666666666,12.333333333333334,23.0,28.666666666666668,1.3333333333333333,3.6666666666666665,250.0,0.0,0.6666666666666666,13.0,0.6666666666666666,0.0,0.0,0.0,3.0,239.0,72.0,1137.0,3.0,4.0,119.0
24860,3.0,73.66666666666667,41.66666666666666,13.0,28.666666666666668,5.333333333333333,10.333333333333334,4.333333333333333,20.33333333333333,1.0,0.3333333333333333,193.0,0.0,1.3333333333333333,13.333333333333334,0.6666666666666666,0.0,0.0,0.0,3.0,221.0,66.0,1363.0,3.0,4.0,199.0
24864,3.0,31.066666666666663,15.0,0.3333333333333333,14.666666666666666,7.0,6.0,0.3333333333333333,0.0,0.0,1.6666666666666667,64.0,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,2.333333333333333,0.3333333333333333,21.666666666666668,3.0,93.2,21.0,348.0,3.0,4.0,42.0
24866,2.0,30.5,7.0,1.0,6.0,3.0,0.5,0.0,2.0,0.0,1.5,33.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,2.0,61.0,13.0,103.0,1.0,2.0,25.0
24867,1.0,80.0,32.0,5.0,27.0,13.0,6.0,3.0,10.0,0.0,0.0,74.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,1.0,80.0,19.0,142.0,1.0,0.0,55.0
24868,2.0,0.0,3.5,0.5,3.0,1.5,1.0,0.0,1.0,0.0,0.0,101.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,18.0,226.0,1.0,0.0,182.0
24869,3.0,0.0,0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,10.0,176.0,1.0,0.0,128.0
24870,3.0,0.0,3.0,0.0,3.0,2.0,0.0,1.0,0.0,0.0,0.0,19.33333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,8.0,95.0,2.0,0.0,37.0
24875,3.0,29.19,10.666666666666666,0.3333333333333333,10.333333333333334,3.6666666666666665,6.333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.0,39.333333333333336,0.0,0.0,0.0,0.3333333333333333,3.0,0.6666666666666666,21.0,3.0,87.57,15.0,218.0,3.0,2.0,14.0
24876,4.0,46.875,23.75,2.0,21.75,16.0,4.75,0.5,1.75,0.0,0.75,155.75,0.25,0.0,1.75,0.0,1.5,0.25,19.75,4.0,187.5,50.0,669.0,4.0,0.0,83.0
24877,3.0,39.723333333333336,12.333333333333334,0.0,12.333333333333334,8.666666666666666,2.6666666666666665,0.0,1.0,0.0,0.0,43.66666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,119.17,19.0,143.0,3.0,0.0,26.0
24878,2.0,23.75,20.5,0.0,20.5,11.0,5.0,0.0,4.0,0.0,0.5,82.0,0.0,0.0,0.5,1.5,0.0,0.0,0.0,2.0,47.5,21.0,185.0,2.0,6.0,22.0
24879,5.0,53.9,46.2,9.0,37.2,19.0,12.6,6.4,7.4,0.0,0.8,202.0,0.0,0.0,0.2,0.4,4.0,1.0,39.0,5.0,269.5,70.0,1783.0,5.0,8.0,598.0
24880,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,50.60057043650794,752.6924603174604,6.047991071428571,2.7900545634920637,195.43470982142858
24881,2.0,0.0,6.0,1.0,5.0,5.0,0.5,0.0,0.5,0.0,0.0,14.5,0.0,4.5,0.0,0.0,0.0,0.0,0.0,2.0,0.0,7.0,85.0,1.0,0.0,2.0
24882,2.0,0.0,10.5,1.5,9.0,4.5,2.5,1.5,2.0,0.0,0.0,41.5,0.0,2.5,0.0,0.0,0.0,0.0,0.0,2.0,0.0,13.0,105.0,1.0,0.0,2.0
24883,2.0,0.0,20.0,7.0,13.0,8.5,3.0,1.5,5.5,0.5,1.0,62.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,32.0,207.0,1.0,0.0,5.0
24884,2.0,0.0,8.0,3.0,5.0,3.5,4.5,0.0,0.0,0.0,0.0,25.0,0.0,4.5,0.0,0.0,0.0,0.0,0.0,2.0,0.0,15.0,119.0,1.0,0.0,6.0
24885,4.0,55.7475,29.75,15.75,14.0,17.0,7.0,0.75,3.5,0.0,1.5,110.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,4.0,222.99,63.0,785.0,5.0,0.0,275.0
24886,2.0,0.0,6.0,4.0,2.0,1.5,1.5,1.0,0.5,0.5,1.0,15.5,0.0,2.5,0.0,0.0,0.0,0.0,0.0,2.0,0.0,10.0,68.0,1.0,0.0,4.0
24887,2.0,0.0,9.0,3.5,5.5,2.5,2.5,1.5,1.5,1.0,0.0,34.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,17.0,122.0,1.0,0.0,6.0
24888,2.0,0.0,14.0,5.5,8.5,4.5,5.0,2.5,2.0,0.0,0.0,40.5,0.0,4.5,0.0,0.0,0.0,0.0,0.0,2.0,0.0,18.0,150.0,1.0,0.0,6.0
24889,2.0,0.0,14.0,6.0,8.0,4.5,2.0,2.0,4.5,0.5,0.5,41.5,0.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,23.0,135.0,1.0,0.0,4.0
24890,2.0,0.0,3.5,1.0,2.5,1.0,0.0,1.0,1.5,0.0,0.0,14.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0,2.0,0.0,7.0,43.0,1.0,0.0,1.0
24891,2.0,0.0,4.5,2.5,2.0,2.5,0.0,0.5,1.5,0.0,0.0,15.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,2.0,0.0,7.0,63.0,1.0,0.0,2.0
24892,2.0,0.0,8.0,3.0,5.0,4.5,0.5,2.0,1.0,0.0,0.0,21.5,0.0,5.5,0.0,0.0,0.0,0.0,0.0,2.0,0.0,10.0,77.0,1.0,0.0,3.0
24893,2.0,0.0,5.0,0.0,5.0,2.5,2.0,0.5,0.0,0.0,0.0,25.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,9.0,53.0,1.0,0.0,2.0
24894,2.0,0.0,13.0,5.0,8.0,4.0,2.0,0.5,6.0,0.0,0.5,34.5,0.0,2.5,0.0,0.0,0.0,0.0,0.0,2.0,0.0,18.0,91.0,1.0,0.0,0.0
24895,3.0,0.0,4.666666666666667,1.6666666666666667,3.0,1.3333333333333333,2.333333333333333,0.3333333333333333,0.6666666666666666,0.0,0.0,16.666666666666668,0.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,10.0,114.0,2.0,0.0,12.0
24896,2.0,0.0,7.5,3.0,4.5,1.5,2.0,0.5,1.0,2.5,0.0,28.5,0.0,4.5,0.0,0.0,0.0,0.0,0.0,2.0,0.0,11.0,139.0,2.0,0.0,18.0
24897,2.0,0.0,9.0,1.5,7.5,4.5,2.0,1.5,1.0,0.0,0.0,33.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,16.0,100.0,2.0,0.0,5.0
24898,2.0,0.0,7.0,3.0,4.0,3.5,2.0,0.5,1.0,0.0,0.0,19.5,0.0,4.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,10.0,60.0,1.0,0.0,4.0
24899,2.0,0.0,2.5,0.0,2.5,1.0,1.5,0.0,0.0,0.0,0.0,9.5,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,4.0,28.0,1.0,0.0,1.0
24900,3.0,0.0,2.0,0.6666666666666666,1.3333333333333333,1.0,0.0,0.6666666666666666,0.0,0.0,0.3333333333333333,13.666666666666666,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,3.0,0.0,6.0,65.0,2.0,0.0,2.0
24901,4.0,59.2775,11.5,6.5,5.0,5.75,2.0,2.0,1.75,0.0,0.0,63.5,0.0,0.5,2.75,0.0,0.0,0.0,0.0,4.0,237.11,28.0,411.0,4.0,0.0,100.0
24902,3.0,72.41666666666667,13.666666666666666,3.0,10.666666666666666,5.333333333333333,5.333333333333333,1.6666666666666667,1.3333333333333333,0.0,0.0,31.0,0.3333333333333333,0.0,1.3333333333333333,0.0,0.0,0.0,0.0,3.0,217.25,23.0,129.0,4.0,0.0,50.0
24903,3.0,59.43333333333334,12.0,0.3333333333333333,11.666666666666666,5.666666666666667,5.666666666666667,0.3333333333333333,0.3333333333333333,0.0,0.0,27.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,29.0,3.0,178.3,11.0,179.0,4.0,0.0,18.0
24906,2.0,0.0,7.0,0.5,6.5,3.5,3.0,0.0,0.5,0.0,0.0,15.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,12.0,40.0,1.0,0.0,15.0
24907,2.0,0.0,1.5,0.0,1.5,0.0,1.5,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,11.0,1.0,0.0,8.0
24908,2.0,0.0,4.0,0.0,4.0,0.5,3.0,0.5,0.0,0.0,0.0,19.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0,2.0,0.0,8.0,77.0,1.0,0.0,21.0
24909,2.0,0.0,1.5,0.0,1.5,0.5,1.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,10.0,1.0,0.0,5.0
24910,5.0,64.40599999999999,22.4,1.8,20.6,9.8,4.8,4.6,2.6,0.2,0.4,71.6,0.0,0.2,1.8,0.0,0.4,0.2,3.0,5.0,322.03,57.0,666.0,6.0,0.0,192.0
24921,3.0,80.0,24.666666666666668,5.666666666666667,19.0,12.0,6.0,2.6666666666666665,3.333333333333333,0.0,0.6666666666666666,85.33333333333333,0.0,0.0,1.6666666666666667,0.0,0.0,0.0,0.0,3.0,240.0,44.0,421.0,3.0,0.0,162.0
24925,2.0,69.0,78.5,16.0,62.5,28.0,26.5,12.5,10.5,1.0,0.0,343.0,0.0,0.0,2.5,0.0,0.0,0.0,0.0,2.0,138.0,77.0,900.0,2.0,7.0,284.0
24926,2.0,78.5,18.5,4.0,14.5,1.0,8.0,1.5,5.5,2.5,0.0,70.5,0.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0,157.0,27.0,191.0,2.0,1.0,43.0
24928,2.0,83.5,5.5,0.0,5.5,1.5,1.0,1.0,1.5,0.5,0.0,20.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,2.0,167.0,10.0,56.0,2.0,0.0,20.0
24929,7.0,81.4742857142857,33.42857142857143,4.857142857142857,28.571428571428573,11.857142857142858,8.857142857142858,5.0,6.714285714285714,0.8571428571428571,0.1428571428571428,166.85714285714286,0.0,0.0,0.8571428571428571,0.0,7.0,4.0,13.0,7.0,570.3199999999999,97.0,1819.0,8.0,0.0,581.0
24930,5.0,46.772000000000006,33.4,5.0,28.4,9.0,9.4,3.6,9.8,1.6,0.0,113.4,0.0,0.0,2.4,0.0,1.0,0.2,0.2,5.0,233.86,68.0,878.0,5.0,0.0,324.0
24931,2.0,0.0,8.5,3.5,5.0,4.0,0.5,1.5,2.5,0.0,0.0,27.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,14.0,71.0,1.0,0.0,12.0
24932,2.0,0.0,2.0,1.5,0.5,0.5,1.0,0.0,0.0,0.0,0.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,3.0,26.0,1.0,0.0,17.0
24937,3.0,11.366666666666667,11.0,1.3333333333333333,9.666666666666666,5.666666666666667,3.6666666666666665,0.3333333333333333,1.3333333333333333,0.0,0.0,25.33333333333333,0.0,0.0,0.0,0.0,1.0,0.3333333333333333,31.33333333333333,3.0,34.1,10.0,157.0,4.0,0.0,8.0
24938,8.0,22.5,10.5,1.0,9.5,4.25,2.5,1.25,1.875,0.625,0.0,57.25,0.0,0.0,0.125,0.0,1.375,0.25,4.75,8.0,180.0,42.0,690.0,8.0,0.0,174.0
24939,5.0,80.532,58.2,11.6,46.6,17.2,13.4,10.8,15.4,1.4,0.0,315.2,0.0,0.4,4.6,0.0,2.4,0.4,0.6,5.0,402.66,115.0,2310.0,5.0,0.0,551.0
24942,7.0,69.47571428571429,0.2857142857142857,0.1428571428571428,0.1428571428571428,0.0,0.1428571428571428,0.1428571428571428,0.0,0.0,0.0,0.2857142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,486.33,50.60057043650794,752.6924603174604,6.047991071428571,2.7900545634920637,195.43470982142858
24943,7.0,69.10571428571428,42.85714285714285,6.285714285714286,36.57142857142857,12.857142857142858,10.857142857142858,6.0,8.857142857142858,3.142857142857143,1.1428571428571428,161.57142857142858,0.0,0.0,2.0,0.0,15.142857142857142,4.0,19.142857142857142,7.0,483.74,81.0,2166.0,7.0,0.0,798.0
24944,3.0,68.65666666666667,3.0,0.3333333333333333,2.6666666666666665,1.0,0.6666666666666666,0.3333333333333333,1.0,0.0,0.0,9.333333333333334,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,3.0,205.97,7.0,42.0,3.0,0.0,0.0
24945,3.0,75.29,6.666666666666667,0.6666666666666666,6.0,1.3333333333333333,2.0,2.333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,14.333333333333334,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,3.0,225.87,12.0,79.0,3.0,0.0,4.0
24946,3.0,75.19333333333333,6.666666666666667,2.0,4.666666666666667,1.3333333333333333,1.0,3.0,1.3333333333333333,0.0,0.0,19.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,3.0,225.58,13.0,127.0,3.0,0.0,76.0
24947,3.0,71.38666666666666,1.3333333333333333,0.0,1.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.0,0.0,3.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,3.0,214.16,4.0,23.0,2.0,0.0,0.0
24948,4.0,63.697500000000005,9.75,1.5,8.25,2.25,4.25,2.75,0.5,0.0,0.0,74.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,4.0,254.79,33.0,321.0,4.0,0.0,27.0
24949,3.0,72.12666666666667,2.333333333333333,0.3333333333333333,2.0,1.3333333333333333,0.3333333333333333,0.0,0.6666666666666666,0.0,0.0,9.666666666666666,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,3.0,216.38,6.0,36.0,3.0,0.0,1.0
24952,3.0,69.66666666666667,34.666666666666664,4.0,30.666666666666668,14.0,12.0,4.666666666666667,2.6666666666666665,0.0,1.3333333333333333,123.66666666666669,0.0,0.0,1.3333333333333333,0.0,5.0,0.6666666666666666,9.666666666666666,3.0,209.0,55.0,585.0,4.0,0.0,219.0
